name,size_of_the_bottle,MRP_of_the_bottle,price_of_the_bottle,1mg_url,brand_name,key_benefits,key_ingredients,rating,number_of_rating
LDD Bioscience Asarum Europaeum Dilution 1000 CH,100 ml,230,223.0,https://www.1mg.com/otc/ldd-bioscience-asarum-europaeum-dilution-1000-ch-otc839385,LDD Bioscience Pvt Ltd,"['It manages diarrhoea of tough mucus and undigested stools', 'It helps address problems related to the digestive system', 'such as nausea', 'vomiting', 'lost appetite', 'and flatulence', 'It helps manage earache and provide relief during fever', 'It helps in avoiding smoking', 'It helps in regulating the menstrual cycle and menses flow', 'It helps relieve pain and pressure on the forehead', 'It helps provide effective relief from pain in the eyes']",['Asarum Europaeum'],0.0,0
Rxhomeo Croton Tig 200C,250 pellets,150,96.0,https://www.1mg.com/otc/rxhomeo-croton-tig-200c-otc858420,Rxhomeo Private Limited,"['Croton Tiglium has marked action on diarrhoea and deals with minor effects from it', 'It is also indicated in dermatitis and minor symptoms related to it', 'It helps promote digestive health']",['Croton Tiglium'],0.0,0
Sett Dey Avena Sativa Mother Tincture Q,30 ml,95,87.0,https://www.1mg.com/otc/sett-dey-avena-sativa-mother-tincture-q-otc836960,Sett Dey & Co (Homeo) Lab,"['This homoeopathy medicine can help to enhance the nervous system and manage anxiety', 'It can help to regulate hormones', 'maintain vitality and boost stamina', 'It can help to improve mental performance', 'promote mental clarity', 'memory and concentration', 'It is helpful in regulating the sleep cycle', 'It may also help manage an aphrodisiac and boost libido', 'It can also help to strengthen the joints']",['Avena Sativa'],0.0,0
Wheezal Ipecacuanha Globules 0/12 LM,20 gm,180,178.0,https://www.1mg.com/otc/wheezal-ipecacuanha-globules-0-12-lm-otc895700,Wheezal Homoeo Pharma,"['The formulation can help reduce persistent nausea', 'It helps decongest a congested chest and improve breathing', 'It alleviates coldness and chills of the ears', 'It provides relief from sore throat and swallowing difficulties']",['Ipecacuanha'],0.0,0
Wheezal Bovista Dilution CM,30 ml,335,311.0,https://www.1mg.com/otc/wheezal-bovista-dilution-cm-otc907502,Wheezal Homoeo Pharma,"['Bovista helps heal chapped lips and cheeks', 'Bovista can help to reduce the pain in the head', 'This product also reduces the scalp itches', 'which is painful and gives you the feeling of scratching until it is sore', 'Bovista relieves soreness of the pubic area during menstruation', 'It is an excellent remedy for pimples that arise due to the excessive use of cosmetics']",['Bovista'],0.0,0
Wheezal Mercurius Iodatus Flavus Dilution 200,30 ml,105,97.5,https://www.1mg.com/otc/wheezal-mercurius-iodatus-flavus-dilution-200-otc926202,Wheezal Homoeo Pharma,"['Manages a sore throat', 'Relieves follicular tonsillitis', 'Manages throat complaints', 'Itching on the scalp', 'Curbs bad breath in the mouth', 'Useful in dull headaches', 'Relieves eadache accompanied with itching in the nose and tonsillitis especially right side']",['Mercurius Iodatus Flavus'],0.0,0
Qvik NH57 Multi-Vitcura Drop,30 ml,504,489.0,https://www.1mg.com/otc/qvik-nh57-multi-vitcura-drop-otc954452,Neon Homoeopathy,"['This product helps manage all types of vitamin deficiencies', 'It acts as a supplement to strengthen your muscles and nervous system', 'It also helps boost immunity and strengthen your body']","['Calc. Phos', 'Ginseng']",0.0,0
Dr. Majumder Homeo World Belladonna Dilution 1M (30ml Each),2 bottles,590,531.0,https://www.1mg.com/otc/dr.-majumder-homeo-world-belladonna-dilution-1m-30ml-each-otc797997,Dr. Majumder Homeo World,"['It is effective in cases of intestinal spasms', 'This formulation offers relief from issues in the bladder and biliary tract', 'It is effective in dealing with rheumatic and arthritic pains', 'This formulation relieves pain in the stomach caused due to excess digestive acid in the stomach']",['Belladonna'],0.0,0
Wheezal Saw Palmetto Dilution 1M,30 ml,135,132.0,https://www.1mg.com/otc/wheezal-saw-palmetto-dilution-1m-otc923242,Wheezal Homoeo Pharma,"['Saw palmetto is a species of palm used to produce a supplement packed with potential health benefits', 'Saw palmetto may help improve prostate health and reduce inflammation', 'It also prevents hair loss', 'This dilution may also help to enhance urinary tract function']",['Saw Palmetto'],0.0,0
Herbamed Chelidonium Majus Mother Tincture Q,20 ml,300,300.0,https://www.1mg.com/otc/herbamed-chelidonium-majus-mother-tincture-q-otc957250,Guru Tegh Bahadur Pharma,"['Helps in relieving pain and inflammation in the eyes', 'and nausea and vomiting', 'Useful in enlargement of the liver and formation of stones in the gallbladder', 'Acts as a preventive measure against jaundice', 'Increases production of bile and digestive enzymes to promote better digestion', 'Relieves stomach ulcers and irritable bowel syndrome', 'Provides effective relief from indigestion and gastric disorders', 'Highly effective for eczema and dry skin', 'Acts as a sedative and alleviates anxiety and sleeping disorders', 'Contains anti-inflammatory properties and deals with pain associated with joint pain']",['Chelidonium Majus'],0.0,0
Wheezal Chrysarobinum Ointment,25 gm,75,75.0,https://www.1mg.com/otc/wheezal-chrysarobinum-ointment-otc722712,Wheezal Homoeo Pharma,"['This fungal cream hydrates calms and soothes itchiness and irritation due to dry skin', 'It has anti-inflammatory', 'astringent', 'soothing and drying effects', 'Reduces inflammation caused due to skin infections', 'bacterial infections and itchiness on dry skin', 'Helps to hydrate', 'calm and soothe itchiness and irritation']",['Chrysarobinum 2x'],0.0,0
Bakson's Homeopathy Acidum Picricum Dilution 30,30 ml,100,100.0,https://www.1mg.com/otc/bakson-s-homeopathy-acidum-picricum-dilution-30-otc748686,Bakson Drugs & Pharmaceuticals Pvt. ltd.,"['It helps to get relief from mental strain', 'anxiety and stress', 'It also aids in getting relief from headaches and occipital pain', 'Remedy for sharp pain in the spine', 'Helpful in scanty urine and dribbling micturition']",['Picric acid'],0.0,0
Allen Hydrocele Drop,30 ml,195,195.0,https://www.1mg.com/otc/allen-hydrocele-drop-otc756393,Allen Homoeo & Herbal Products Ltd,"['It helps in reducing the puffiness or the swelling around or in the scrotum', 'It helps in reducing the inflammation around the male genitals']","['Each 5ml contains:', 'Rhododendron Chrysanthum 3x 0.0125ml', 'Apes mellifica 3x 0.0250ml', 'Auram metallicum 6 0.0250ml', 'Nux vomica 3x 0.0250ml', 'Graphites 6 0.0250ml', 'Ledum palustre 0.0125ml', 'Rhus toxicodendron 1x 0.1000 ml', 'Lycopodium clavatum 3x 0.0250 ml', 'Argentina nitricum 6 0.0250ml', 'Pulsatilla nigricans 3x 0.0250ml', 'Sambucus nigra 3x 0.0250ml', 'Cantharis 3x 0.0250ml', 'Arnica Montana 1x 0.1000ml', 'Hydrocotyle asiatica 3x 0.0250 ml', 'Abrotanum 3x 0.0250ml', 'In aqua distilla base']",0.0,0
Bjain Cephalandra Indica Dilution 30C,12 ml,60,60.0,https://www.1mg.com/otc/bjain-cephalandra-indica-dilution-30c-otc714305,Bjain Pharmaceuticals Pvt. Ltd.,"['It helps with complaints of high blood sugar levels', 'It is effective for ulcers', 'boils and eruptions', 'It helps with palpitations and is also an effective remedy for mouth ulcers', 'It can be used for the treatment of skin disorders such as boils and eruptions', 'It acts as a detoxifier and relieves kidney ailments', 'and removes toxins through urine', 'It also relieves eruptions on the skin']",['Cephalandra Indica'],4.2,16
Lord's Terebinthinae Ole Mother Tincture Q,30 ml,200,184.0,https://www.1mg.com/otc/lord-s-terebinthinae-ole-mother-tincture-q-otc736695,Lord's Homoeopathic Laboratory Pvt Ltd,"['This homoeopathy tablet is effective in solving liver-related problems', 'It helps in proper digestion', 'It works as a liver tonic and solves other digestion-related issues', 'It also deals with round worms', 'It can also help in reducing a dull headache']",['Turpentine'],0.0,0
Wheezal Agricus Mus. Dilution CM,30 ml,375,348.0,https://www.1mg.com/otc/wheezal-agricus-mus.-dilution-cm-otc898637,Wheezal Homoeo Pharma,"['The dilution supports overall nervous system health', 'It promotes relief from discomfort associated with headaches and dizziness', 'It assists in soothing eye discomfort and irritation', 'It helps alleviate muscle twitching and spasms', 'It assists in maintaining skin health', 'It can help support urinary tract health', 'It also supports cardiovascular well-being']",['Agaricus Muscarius'],0.0,0
Bakson's Homeopathy Drosera Rotundifolia Dilution 6 CH,30 ml,100,93.4,https://www.1mg.com/otc/bakson-s-homeopathy-drosera-rotundifolia-dilution-6-ch-otc760778,Bakson Drugs & Pharmaceuticals Pvt. ltd.,"['The product is helpful in the case of irritation of gastric mucosa with nausea', 'It assists in the treatment of congestion of the throat and lungs with violent and frequent paroxysms of spasmodic', 'dry cough with choking sensation', 'The medicine aims to provide relief in pains in hip joints and thighs with stiffness in the joints of the feet', 'It is beneficial in the case of fever and cold with internal chills and shivering']",['Drosera rotundifolia'],0.0,0
Bakson's Homeopathy Granatum Dilution 6X,30 ml,100,93.9,https://www.1mg.com/otc/bakson-s-homeopathy-granatum-dilution-6x-otc762658,Bakson Drugs & Pharmaceuticals Pvt. ltd.,"['It helps relieve pain in the stomach and abdomen', 'It is beneficial for nausea and vertigo', 'It can improve pain in the finger and knee joints', 'It helps relieve itchy palms']",['Granatum'],0.0,0
Dr. Majumder Homeo World Bovista Dilution(30ml Each) 200,1 Bottle,270,248.0,https://www.1mg.com/otc/dr.-majumder-homeo-world-bovista-dilution-30ml-each-200-otc857181,Dr. Majumder Homeo World,"['Reduces the pain in the head that increases early in the morning', 'Alleviates scalp itching', 'which is painful that gives you the feeling to scratch until its sore', 'It may help kids suffering from stammering', 'Excellent remedy for pimples that arise due to the use of excessive cosmetics', 'Reduces loose motions before and after periods when they come early with heavy flow', 'Good remedy for colicky pains']",['Puff Ball'],0.0,0
SBL Aesculus Hippocastanum Mother Tincture Q,30 ml,105,105.0,https://www.1mg.com/otc/sbl-aesculus-hippocastanum-mother-tincture-q-otc338534,SBL Pvt Ltd,"['It is used for the treatment of varicose veins', 'haemorrhoids and swollen veins', 'Helpful in the treatment of diarrhoea', 'fever and enlarged prostate', 'It treats skin diseases such as eczema and also helps in soothing menstrual pain in women', 'Provides relief from pain related to arthritis', 'It can also be used to relieve some of the symptoms associated with malaria and dysentery', 'Treats conditions of soft tissues from bone fracture and sprains', 'It is also an effective remedy for the treatment of cough and related flu-like symptoms']",['Aesculus Hippocastanum'],4.6,160
LDD Bioscience Eupatorium Perfoliatum Mother Tincture Q,100 ml,455,410.0,https://www.1mg.com/otc/ldd-bioscience-eupatorium-perfoliatum-mother-tincture-q-otc779349,LDD Bioscience Pvt Ltd,"['The supplement can aid in relieving intense pain experienced in the limbs and muscles', 'It can help reduce irritation', 'soreness and hoarseness in the throat', 'The medicine can help assist in the management of your airways', 'It can help reduce soreness and manage gout']",['Eupatorium perfoliatum'],0.0,0
Dr. Majumder Homeo World Blatta Orientalis Dilution(30ml Each) 30,6 bottles,1560,1560.0,https://www.1mg.com/otc/dr.-majumder-homeo-world-blatta-orientalis-dilution-30ml-each-30-otc852479,Dr. Majumder Homeo World,"['It helps manage breathing difficulties', 'cough with dyspnea in bronchitis and phthisis', 'This homoeopathic medication also manages asthma associated with bronchitis', 'Effective in managing severe cough and lung infection', 'Helps in reducing the discharge of thick mucus']",['Blatta Orientalis'],0.0,0
Bjain Kalium Iodatum Globules 0/18 LM,6 gm,85,74.7,https://www.1mg.com/otc/bjain-kalium-iodatum-globules-0-18-lm-otc828329,Bjain Pharmaceuticals Pvt. Ltd.,"['It assists in managing sciatica when the pain is sharp and worsens on lying', 'sitting or standing', 'It helps manage painful drawing in calves while sitting and weakness of legs', 'It relieves runny nose with acrid watery discharge and pain at the base of the nose']",['Kalium iodatum'],0.0,0
Bjain Calcarea Silicata Globules 0/19 LM,6 gm,85,74.7,https://www.1mg.com/otc/bjain-calcarea-silicata-globules-0-19-lm-otc826375,Bjain Pharmaceuticals Pvt. Ltd.,"['It helps in reducing the inflammation of the mucous membrane', 'It is helpful in the management of swelling and ulcers and provides effective relief from itching and burning of the skin', 'It assists in the management of severe headaches and pain in the eyes']",['Calcarea silicata'],0.0,0
Bakson's Homeopathy Viburnum Opulus Dilution 30,30 ml,100,93.9,https://www.1mg.com/otc/bakson-s-homeopathy-viburnum-opulus-dilution-30-otc785548,Bakson Drugs & Pharmaceuticals Pvt. ltd.,"['It is helpful in dysmenorrhoea or painful periods', 'It is helpful in chronic pain in abdomen and thighs', 'It is helpful in the abdomen and leg cramps in pregnant women', 'It helps boost immunity and improve the wellbeing of the body']",['Viburnum opulus'],0.0,0
LDD Bioscience Ficus Indica Mother Tincture Q,100 ml,190,184.0,https://www.1mg.com/otc/ldd-bioscience-ficus-indica-mother-tincture-q-otc779360,LDD Bioscience Pvt Ltd,"['The supplement can aid in relieving lower abdominal pain', 'It can help reduce symptoms associated with indigestion like diarrhoea and loose stools']",['Ficus indica'],0.0,0
LDD Bioscience Condurango Mother Tincture Q,30 ml,215,209.0,https://www.1mg.com/otc/ldd-bioscience-condurango-mother-tincture-q-otc779126,LDD Bioscience Pvt Ltd,,['Condurango'],0.0,0
Bakson's Homeopathy Rosmarinus Officinalis Dilution 6X,30 ml,100,93.9,https://www.1mg.com/otc/bakson-s-homeopathy-rosmarinus-officinalis-dilution-6x-otc782388,Bakson Drugs & Pharmaceuticals Pvt. ltd.,"['Rosemary is an excellent source of iron', 'calcium and vitamin B6', 'Rosemary boosts the immune system and improves blood circulation', 'It helps correct digestive disorders']",,0.0,0
Bakson's Homeopathy Senecio Aureus Dilution 6 CH,30 ml,100,93.4,https://www.1mg.com/otc/bakson-s-homeopathy-senecio-aureus-dilution-6-ch-otc781424,Bakson Drugs & Pharmaceuticals Pvt. ltd.,"['It helps improve suppressed and scanty menses', 'It is useful in catarrhal headaches from suppressed secretions', 'It provides relief from blood and mucus in urine', 'It can help relieve nephritis', 'dropsy', 'and irritable bladder of children']",['Senecio Aureus'],0.0,0
Bjain Hamamelis Virginica Globules 0/24 LM,6 gm,85,74.7,https://www.1mg.com/otc/bjain-hamamelis-virginica-globules-0-24-lm-otc829263,Bjain Pharmaceuticals Pvt. Ltd.,"['It is an effective way to get relief from pain', 'It provides comfort from pains associated with haemorrhages', 'varicose veins and haemorrhoids', 'This formula helps minimise soreness in the parts affected', 'It might help in stopping internal and external bleeding', 'It has anti-inflammatory properties']",['Hamamelis virginica'],0.0,0
Wheezal Ulmus Fulva Dilution CM,30 ml,335,328.0,https://www.1mg.com/otc/wheezal-ulmus-fulva-dilution-cm-otc896180,Wheezal Homoeo Pharma,"['It also helps to relieve the pain', 'It also reduces the inflammation around the anus', 'It helps to soften the hard stools', 'Also useful to prevent or relieve constipation']",['Ulmus fulva'],0.0,0
Wheezal Calcarea Arsenicosa Globules 0/16 LM,20 gm,180,176.0,https://www.1mg.com/otc/wheezal-calcarea-arsenicosa-globules-0-16-lm-otc886054,Wheezal Homoeo Pharma,"['It can help in weight management', 'This medicine can help to condition inflammatory diseases', 'It can also help to manage asthma problems']",['Calcarea Arsenicosa'],0.0,0
Sett Dey Consticure Powder,100 gm,120,120.0,https://www.1mg.com/otc/sett-dey-consticure-powder-otc871822,Sett Dey & Co (Homeo) Lab,"['The powder can help provide relief from constipation', 'It may aid in regulating irregular bowel movements', 'It might assist in alleviating indigestion and heartburn']","['Sonapata (Cassia Angustifolia)', 'Amlaki (Emblica Officinalis)', 'Haritaki (Terminalia Chebula)', 'Bahera (Terminalia Belerica)', 'Bitlavan (Vid Salt)', 'Jawan (Trachyspermum Ammi)', 'Teuri (Operculina Turpethum)', 'Sunth (ZIngiber Officinale)', 'Pudina (Mentha Spicata)', 'Shulpha (Foencuhm Verlgare)', 'Yashtimadhu (Glycyrrhiza Glabra)']",4.4,10
LDD Bioscience Zincum Phosphoricum Dilution 30 CH,30 ml,95,92.2,https://www.1mg.com/otc/ldd-bioscience-zincum-phosphoricum-dilution-30-ch-otc844334,LDD Bioscience Pvt Ltd,"['It is helpful in insomnia', 'It helps to relieve mental anxiety', 'Helps improve cognitive health']",['Zincum Phosphoricum'],0.0,0
Bakson's Homeopathy Petroselinum Sativum Dilution 6 CH,30 ml,100,93.4,https://www.1mg.com/otc/bakson-s-homeopathy-petroselinum-sativum-dilution-6-ch-otc782602,Bakson Drugs & Pharmaceuticals Pvt. ltd.,"['It is helpful for cough and offensive discharge', 'It is helpful to fight against many lung diseases and bronchitis', 'It helps relieve head pain above the eyes and temple and dizziness while relaxing', 'and vertigo', 'It provides relief from headache and muscle pain', 'It helps relieve chronic pain and ease weakness and tiredness during walking']",['Petroselinum sativum'],0.0,0
LDD Bioscience Rhamnus Dilution 1000 CH,30 ml,130,126.0,https://www.1mg.com/otc/ldd-bioscience-rhamnus-dilution-1000-ch-otc839899,LDD Bioscience Pvt Ltd,"['Effectively aids in cases of appendicitis', 'Provides relief from constipation and helps with diarrhoea', 'Helps in promoting appetite']",['Rhamnus'],0.0,0
LDD Bioscience Acidum Gallicum Dilution 30 CH,30 ml,95,92.2,https://www.1mg.com/otc/ldd-bioscience-acidum-gallicum-dilution-30-ch-otc841038,LDD Bioscience Pvt Ltd,"['Helps in stomach toning', 'improves appetite', 'relieves stomach pain and burning', 'Gets rid of blood in sputum and eases excess menstruation and constipation', 'Helps in getting rid of irritability', 'throat and mouth dryness', 'Relieves burning sensation in anus and limb jerking', 'Relieves excess expectoration and mucus formation', 'at times with blood', 'Reduces lower abdominal pain and pain in flanks', 'Gets rid of dull', 'heavy pain in the pubic region', 'Helps in healthy urine formation', 'Improves anus constriction and eases any mucous discharge', 'Prevents delirium', 'fearfulness and abusive behaviour']",['Acidum gallicum'],0.0,0
Wheezal Petroleum Globules 0/20 LM,20 gm,180,178.0,https://www.1mg.com/otc/wheezal-petroleum-globules-0-20-lm-otc894140,Wheezal Homoeo Pharma,"['This formula helps in relieving dry cough', 'chest oppression and serious infection of the throat and nose', 'It is helpful in the cases of diarrhoea with itching', 'It helps manage eyelash loss', 'dry skin near the eyes', 'eyelid inflammation', 'blurred vision and any other problem in the eye corners', 'This formula reduces knee scalding sensation', 'stinky sweat or spasm', 'cracked fingertips or joints and knee stiffness', 'It helps reduce nose itching', 'bleeding and ulcers', 'It is effective in managing perineum outgrowth and prostate inflammation']",['Petroleum'],0.0,0
Bakson's Homeopathy Piper Nigrum Dilution 200,30 ml,115,108.0,https://www.1mg.com/otc/bakson-s-homeopathy-piper-nigrum-dilution-200-otc783717,Bakson Drugs & Pharmaceuticals Pvt. ltd.,"['This potent formula supports the urinary system', 'It is effective for the enhancement of eyesight', 'This formula helps reduce soreness in the throat', 'It helps combat anxiety and stress']",['Piper nigrum'],0.0,0
Sett Dey Cocculus Indicus Dilution 6,30 ml,86,79.1,https://www.1mg.com/otc/sett-dey-cocculus-indicus-dilution-6-otc837817,Sett Dey & Co (Homeo) Lab,"['It aids in the management of shaking and numbness of the limbs', 'It aids in the management of heavy and painful periods in women', 'It caters to vertigo problems for individuals who are travelling']",['Cocculus'],0.0,0
Wheezal Clematis Erecta Dilution 1M,30 ml,135,126.0,https://www.1mg.com/otc/wheezal-clematis-erecta-dilution-1m-otc907000,Wheezal Homoeo Pharma,"['Clematis Erecta helps with painful headaches with pulsations in the whole body', 'It prevents swollen eyelids with soreness and itchiness and corrects issues related to conjunctiva', 'The dilution manages blisters and painful eruptions that may cause neuralgia', 'The medication reduces swelling of the testes and scrotum and helps with painful urination', 'The ingredients may reduce sharp pains in the urethra', 'It manages conditions associated with eczema and relieves skin itchiness']",['Clematis Erecta'],0.0,0
Wheezal Solanum Lycopersicum Dilution 200,30 ml,105,97.0,https://www.1mg.com/otc/wheezal-solanum-lycopersicum-dilution-200-otc925206,Wheezal Homoeo Pharma,"['Provides relief in the case of severe aching pains in the back', 'limbs', 'and head', 'Beneficial in the condition of watery diarrhoea and frequent urination', 'Induces better and more peaceful sleep', 'Assists in providing relief from the pain behind the eyes and chest pain']",['Solanum Lycopersicum'],0.0,0
Wheezal Lapis Album Dilution 1M,30 ml,135,125.0,https://www.1mg.com/otc/wheezal-lapis-album-dilution-1m-otc927668,Wheezal Homoeo Pharma,"['Good for infections of the external ear known as otitis media', 'Helps in the management of goitre', 'fibroids and uterine carcinoma', 'Tendency to affect the connective tissue around the glands', 'Burning and stinging pain in the uterus', 'stomach and breast are relieved', 'Helps in relieving various types of skin cancer']",['Silicolfluoride of calcium'],0.0,0
