name,size_of_the_bottle,MRP_of_the_bottle,price_of_the_bottle,1mg_url,brand_name,key_benefits,key_ingredients,rating,number_of_rating
Bjain Apocynum Cannabinum Globules 0/22 LM,6 gm,85.0,74.7,https://www.1mg.com/otc/bjain-apocynum-cannabinum-globules-0-22-lm-otc831206,Bjain Pharmaceuticals Pvt. Ltd.,"['This formula minimises excessive sweat production', 'It is beneficial in cases of vomiting, nausea, drowsiness and breathing difficulties', 'This formula stabilises the condition of the heart', 'It provides relief from bloating in the abdomen', 'This formula manages healthy functioning of the chest and respiratory system']",['Apocynum Cannabinum'],0.0,0
Bjain Plumbum Metallicum Globules 0/8 LM,6 gm,85.0,85.0,https://www.1mg.com/otc/bjain-plumbum-metallicum-globules-0-8-lm-otc834652,Bjain Pharmaceuticals Pvt. Ltd.,"['It helps to get relief from the symptoms such as fatigue, headache, joint pain, and insomnia', 'It helps to relieve abdominal pain, constipation, and diarrhoea', 'It helps to improve symptoms of anaemia and weakness', 'It helps to get relief from stress, anxiety and psychological disorder']",['Plumbum Metallicum'],0.0,0
Bio India Natrum Muriaticum Biochemic Tablet 6X,25 gm,90.0,90.0,https://www.1mg.com/otc/bio-india-natrum-muriaticum-biochemic-tablet-6x-otc552313,Bio-India Pharma Pvt Ltd,"['Helps in treat anaemia, glandular affections and chronic wasting diseases', 'Alleviates weakness and lethargy', 'Provides relief from bone pains, anaemic headaches', 'Promotes increase of RBCs and haemoglobin in the body', 'Aids in better digestion and prevents constipation']",['Natrum Muriaticum'],0.0,0
SBL Kali Phosphoricum Biochemic Tablet 30X,25 gm,110.0,110.0,https://www.1mg.com/otc/sbl-kali-phosphoricum-biochemic-tablet-30x-otc331044,SBL Pvt Ltd,"['This formulation helps reduce paralytic lameness in the back and extremities', 'It helps to restore the weakness and dullness in children due to improper nutrition', 'Regular consumption aids in relieving constipation with difficulty in passage of stools', 'These tablets help manage night terrors in children who suffer from enuresis (bedwetting) and bleeding from the urethra', 'It helps manage muscle weakness, anxiety, depression and chronic fatigue', 'This homoeopathic medicine helps increase stamina both physically and mentally', 'It helps to increase the blood flow during menses', 'Assists in managing severe skin conditions and irritations']",[],4.6,1484
SBL Caffeinum Dilution 30 CH,30 ml,105.0,105.0,https://www.1mg.com/otc/sbl-caffeinum-dilution-30-ch-otc351458,SBL Pvt Ltd,"['It is a heart tonic and has diuretic properties', 'Helps in stimulating heart by increasing blood pressure and action of the heart muscles', 'Useful in case of lung infections', 'Provides relief from oedematous swelling of the body', 'Helps in increasing the blood flow to the heart and prevents degeneration', 'Provides effective relief from neuralgic pains in the face, arms and forearms']",['Caffeinum'],0.0,0
SBL Lapis Albus Dilution 1000 CH,30 ml,150.0,150.0,https://www.1mg.com/otc/sbl-lapis-albus-dilution-1000-ch-otc348091,SBL Pvt Ltd,"['Good for infections of external ear known as otitis media', 'Helps in the treatment of goitre, fibroids and uterine carcinoma', 'Tendency to affect the connective tissue around the glands', 'Burning and stinging pain in the uterus, stomach and breast are relieved', 'Helps in treating various types of skin cancer']",['Silicolfluoride of calcium'],4.7,56
Dr Willmar Schwabe India Chininum Salicylicum Dilution 30 CH,30 ml,105.0,104.0,https://www.1mg.com/otc/dr-willmar-schwabe-india-chininum-salicylicum-dilution-30-ch-otc399126,Dr Willmar Schwabe India Pvt Ltd,"['Stops ears ringing or tinnitus', 'Helps in reducing fatigue']","['Quinine Salicylate', 'Inactive Ingredients-Sucrose/Lucrose']",0.0,0
Wheezal Castanea Vesca Dilution 10M,30 ml,315.0,293.0,https://www.1mg.com/otc/wheezal-castanea-vesca-dilution-10m-otc903865,Wheezal Homoeo Pharma,"['The dilution helps manage dry, spasmodic cough with sore throat', 'It has a potent effect on stomach disorders and helps manage diarrhoea and indigestion', 'It can help greatly in stimulating appetite', 'It is beneficial for the management of urinary infections', 'It contains anti-inflammatory properties and can be used to manage joint disease', 'It helps in managing weakness and pain in the back']",['Castanea Vesca'],0.0,0
Wheezal Alumina 0/17 LM,20 gm,180.0,174.0,https://www.1mg.com/otc/wheezal-alumina-0-17-lm-otc877757,Wheezal Homoeo Pharma,"['In females, it prevents white vaginal discharge', 'It can be used to manage skin rashes and relieves itchiness', 'This homoeopathy medicine also prevents eruptions of all kinds and reduces swelling of the tonsils and dryness of the throat', 'It is also used to gain effective relief from anal itching', 'This product also helps in relieving pain in the kidneys and reduces the urge to urinate frequently']",['Alumina'],0.0,0
Dr. Reckeweg Stannum Metallicum Dilution 200 CH,11 ml,160.0,160.0,https://www.1mg.com/otc/dr.-reckeweg-stannum-metallicum-dilution-200-ch-otc331647,Dr Reckeweg & Co,"['Primarily used for the management of respiratory issues such as cough with excessive mucus secretions', 'Relieves chest pain and soreness along with weakness', 'Helpful in the reducing of severe exhaustion and debility and restores body’s natural physical strength', 'Useful in the management of issues related to the nervous system which causes anxiety and other disorderly thought patterns', 'It is highly beneficial in relieving issues related to physical and mental weakness']",['Stannum metallicum'],0.0,0
Dr. Majumder Homeo World Acidum Carbolicum (30ml Each) 50M,6 bottles,2130.0,1747.0,https://www.1mg.com/otc/dr.-majumder-homeo-world-acidum-carbolicum-30ml-each-50m-otc860977,Dr. Majumder Homeo World,"['The dilution helps to relieve nasal blockages and soothes throat soreness', 'It helps with stomach disorders and relieves flatulence, indigestion and loss of appetite', 'It acts as a laxative and helps prevent constipation-related issues', 'It prevents the discolouration of the urine and increased urge to urinate often', 'The formulation helps to overcome fatigue and exhaustion']",['Acidum carbolicum'],0.0,0
Dr. Majumder Homeo World Acidum Carbolicum 3X,2 bottles,520.0,468.0,https://www.1mg.com/otc/dr.-majumder-homeo-world-acidum-carbolicum-3x-otc860931,Dr. Majumder Homeo World,"['The dilution helps to relieve nasal blockages and soothes throat soreness', 'It helps with stomach disorders and relieves flatulence, indigestion and loss of appetite', 'It acts as a laxative and helps prevent constipation-related issues', 'It prevents the discolouration of the urine and increased urge to urinate often', 'The formulation helps to overcome fatigue and exhaustion']",['Acidum carbolicum'],0.0,0
Wheezal Niccolum Sulphuricum Dilution 30,30 ml,100.0,92.9,https://www.1mg.com/otc/wheezal-niccolum-sulphuricum-dilution-30-otc934706,Wheezal Homoeo Pharma,"['It is indicated for addressing respiratory issues like asthma and bronchitis', 'It may assist in managing symptoms associated with coughs, especially dry, spasmodic coughs', 'It helps provide relief in cases of respiratory congestion and difficulty in breathing', 'It might be beneficial for individuals experiencing skin conditions like eczema', 'It can help deal with certain types of headaches']",['Niccolum Sulphuricum'],0.0,0
Pioneer Pharma Lachnanthes Tinct Globules Pellet Multidose Pills 200 CH,150 tablets,120.0,120.0,https://www.1mg.com/otc/pioneer-pharma-lachnanthes-tinct-globules-pellet-multidose-pills-200-ch-otc921152,Homeotrade,"['The formulation helps to relieve the pain on the right side of the head that extends down to the jaw, giving the worst painful feeling', 'It is ideal for spasms, joint inflammation and stiffness of the neck', 'It helps with reducing the infection of the chest and the sensation of heat bubbling and boiling around the heart region, rising to the head', 'It helps to relieve stiffness and pain in the back and chilliness between shoulder blades', 'It is based on homoeopathic composition, it is safe to use and has no side effects']",['A plant in the bloodwort family'],0.0,0
